supplier_gvkey,supplier_tic,customer_gvkey,customer_tic,amount,date,srcdate
64925.0,64925.0,160329,GOOGL,,2025-01-28,2024-12-31
64925.0,64925.0,12141,MSFT,,2025-01-28,2024-12-31
64925.0,64925.0,125595,AKAM,,2025-01-28,2024-12-31
64925.0,64925.0,165123,LDOS,,2025-01-28,2024-12-31
64925.0,64925.0,30091,SNAP,,2025-01-28,2024-12-31
64925.0,64925.0,7647,BAC,,2025-01-28,2024-12-31
64925.0,64925.0,157855,CRM,,2021-01-26,2020-12-31
64925.0,64925.0,24468,BIIB,,2021-01-26,2020-12-31
64925.0,64925.0,160329,GOOGL,,2021-01-26,2020-12-31
64925.0,64925.0,12141,MSFT,,2021-01-26,2020-12-31
64925.0,64925.0,125595,AKAM,,2021-01-26,2020-12-31
64925.0,64925.0,165123,LDOS,,2021-01-26,2020-12-31
64925.0,64925.0,7647,BAC,,2021-01-26,2020-12-31
64925.0,64925.0,157855,CRM,,2022-01-25,2021-12-31
64925.0,64925.0,24468,BIIB,,2022-01-25,2021-12-31
64925.0,64925.0,160329,GOOGL,,2022-01-25,2021-12-31
64925.0,64925.0,12141,MSFT,,2022-01-25,2021-12-31
64925.0,64925.0,125595,AKAM,,2022-01-25,2021-12-31
64925.0,64925.0,33433,WEWKQ,,2022-01-25,2021-12-31
64925.0,64925.0,165123,LDOS,,2022-01-25,2021-12-31
64925.0,64925.0,30091,SNAP,,2022-01-25,2021-12-31
64925.0,64925.0,7647,BAC,,2022-01-25,2021-12-31
64925.0,64925.0,157855,CRM,,2023-01-31,2022-12-31
64925.0,64925.0,24468,BIIB,,2023-01-31,2022-12-31
64925.0,64925.0,160329,GOOGL,,2023-01-31,2022-12-31
64925.0,64925.0,12141,MSFT,,2023-01-31,2022-12-31
64925.0,64925.0,125595,AKAM,,2023-01-31,2022-12-31
64925.0,64925.0,33433,WEWKQ,,2023-01-31,2022-12-31
65009.0,65009.0,11923,APC.1,,2017-02-23,2016-12-31
65009.0,65009.0,11923,APC.1,,2018-02-22,2017-12-31
65009.0,65009.0,11923,APC.1,,2019-02-19,2018-12-31
65290.0,65290.0,3243,C,,2011-01-24,2010-12-31
65290.0,65290.0,4066,OMC,,2011-01-24,2010-12-31
65290.0,65290.0,64891,RL,,2011-01-24,2010-12-31
65290.0,65290.0,2136,VZ,,2011-01-24,2010-12-31
65290.0,65290.0,7260,MDP,,2011-01-24,2010-12-31
65290.0,65290.0,3243,C,,2012-01-30,2011-12-31
65290.0,65290.0,4066,OMC,,2012-01-30,2011-12-31
65290.0,65290.0,64891,RL,,2012-01-30,2011-12-31
65290.0,65290.0,2136,VZ,,2012-01-30,2011-12-31
65290.0,65290.0,3243,C,,2013-01-31,2012-12-31
65290.0,65290.0,2136,VZ,,2016-01-27,2015-12-31
65290.0,65290.0,64768,AMZN,,2016-01-27,2015-12-31
65290.0,65290.0,3243,C,,2017-01-25,2016-12-31
65290.0,65290.0,4066,OMC,,2017-01-25,2016-12-31
65290.0,65290.0,64891,RL,,2017-01-25,2016-12-31
65290.0,65290.0,2136,VZ,,2017-01-25,2016-12-31
65290.0,65290.0,196268,YELP,,2017-01-25,2016-12-31
65290.0,65290.0,4066,OMC,,2018-01-24,2017-12-31
65290.0,65290.0,64891,RL,,2018-01-24,2017-12-31
65290.0,65290.0,1380,HES,,2018-01-24,2017-12-31
65290.0,65290.0,32748,NMRK,,2018-01-24,2017-12-31
65290.0,65290.0,196268,YELP,,2018-01-24,2017-12-31
65290.0,65290.0,4066,OMC,,2013-01-31,2012-12-31
65290.0,65290.0,64891,RL,,2013-01-31,2012-12-31
65290.0,65290.0,2136,VZ,,2013-01-31,2012-12-31
65290.0,65290.0,3243,C,,2014-01-29,2013-12-31
65290.0,65290.0,4066,OMC,,2014-01-29,2013-12-31
65290.0,65290.0,64891,RL,,2014-01-29,2013-12-31
65290.0,65290.0,2136,VZ,,2014-01-29,2013-12-31
65290.0,65290.0,3243,C,,2015-01-28,2014-12-31
65290.0,65290.0,4066,OMC,,2015-01-28,2014-12-31
65290.0,65290.0,64891,RL,,2015-01-28,2014-12-31
65290.0,65290.0,2136,VZ,,2015-01-28,2014-12-31
65290.0,65290.0,64768,AMZN,,2015-01-28,2014-12-31
65290.0,65290.0,3243,C,,2016-01-27,2015-12-31
65290.0,65290.0,4066,OMC,,2016-01-27,2015-12-31
65290.0,65290.0,64891,RL,,2016-01-27,2015-12-31
65421.0,65421.0,2817,CAT,,2011-02-23,2010-12-31
65421.0,65421.0,5073,GM,,2011-02-23,2010-12-31
65421.0,65421.0,5691,HMC,,2011-02-23,2010-12-31
65421.0,65421.0,6774,LMT,,2011-02-23,2010-12-31
65421.0,65421.0,19349,SIEGY,,2011-02-23,2010-12-31
65421.0,65421.0,2817,CAT,,2012-02-28,2011-12-31
65421.0,65421.0,5073,GM,,2012-02-28,2011-12-31
65421.0,65421.0,5691,HMC,,2012-02-28,2011-12-31
65421.0,65421.0,6774,LMT,,2012-02-28,2011-12-31
65421.0,65421.0,19349,SIEGY,,2012-02-28,2011-12-31
65421.0,65421.0,2817,CAT,,2013-02-27,2012-12-31
65421.0,65421.0,5073,GM,,2013-02-27,2012-12-31
65421.0,65421.0,5691,HMC,,2013-02-27,2012-12-31
65421.0,65421.0,6774,LMT,,2013-02-27,2012-12-31
65421.0,65421.0,4839,F,,2013-02-27,2012-12-31
65421.0,65421.0,7985,NOC,,2013-02-27,2012-12-31
65421.0,65421.0,19349,SIEGY,,2013-02-27,2012-12-31
65421.0,65421.0,2817,CAT,,2014-02-26,2013-12-31
65421.0,65421.0,5073,GM,,2014-02-26,2013-12-31
65421.0,65421.0,5691,HMC,,2014-02-26,2013-12-31
65421.0,65421.0,6774,LMT,,2014-02-26,2013-12-31
65421.0,65421.0,4839,F,,2014-02-26,2013-12-31
65421.0,65421.0,7985,NOC,,2014-02-26,2013-12-31
65421.0,65421.0,19349,SIEGY,,2014-02-26,2013-12-31
65640.0,65640.0,12141,MSFT,,2010-06-30,2010-04-30
65640.0,65640.0,2184,BBY,,2010-06-30,2010-04-30
65640.0,65640.0,10816,USG.1,,2010-06-30,2010-04-30
65640.0,65640.0,12141,MSFT,,2011-06-30,2011-04-30
65640.0,65640.0,12141,MSFT,,2012-06-29,2012-04-30
65640.0,65640.0,12141,MSFT,,2013-07-01,2013-04-30
65640.0,65640.0,12141,MSFT,,2014-06-30,2014-04-30
65640.0,65640.0,12141,MSFT,,2015-06-29,2015-04-30
65675.0,65675.0,165649,ET,,2020-03-30,2019-12-31
65718.0,65718.0,19661,TM,,2011-02-10,2010-12-31
65718.0,65718.0,4839,F,,2011-02-10,2010-12-31
65718.0,65718.0,5073,GM,,2011-02-10,2010-12-31
65718.0,65718.0,5691,HMC,,2011-02-10,2010-12-31
65718.0,65718.0,19661,TM,,2012-02-09,2011-12-31
65718.0,65718.0,4839,F,,2012-02-09,2011-12-31
65718.0,65718.0,5073,GM,,2012-02-09,2011-12-31
65718.0,65718.0,5691,HMC,,2012-02-09,2011-12-31
65718.0,65718.0,19661,TM,,2013-02-19,2012-12-31
65718.0,65718.0,4839,F,,2013-02-19,2012-12-31
65718.0,65718.0,5073,GM,,2013-02-19,2012-12-31
65718.0,65718.0,5691,HMC,,2013-02-19,2012-12-31
65718.0,65718.0,19661,TM,,2014-02-05,2013-12-31
65718.0,65718.0,4839,F,,2014-02-05,2013-12-31
65718.0,65718.0,5073,GM,,2014-02-05,2013-12-31
65718.0,65718.0,5691,HMC,,2014-02-05,2013-12-31
65718.0,65718.0,19661,TM,,2015-02-05,2014-12-31
65718.0,65718.0,4839,F,,2015-02-05,2014-12-31
65718.0,65718.0,5073,GM,,2015-02-05,2014-12-31
65718.0,65718.0,5691,HMC,,2015-02-05,2014-12-31
65718.0,65718.0,19661,TM,,2016-02-11,2015-12-31
65718.0,65718.0,4839,F,,2016-02-11,2015-12-31
65718.0,65718.0,5073,GM,,2016-02-11,2015-12-31
65718.0,65718.0,5691,HMC,,2016-02-11,2015-12-31
65718.0,65718.0,19661,TM,,2017-02-02,2016-12-31
65718.0,65718.0,4839,F,,2017-02-02,2016-12-31
65718.0,65718.0,5073,GM,,2017-02-02,2016-12-31
65718.0,65718.0,5691,HMC,,2017-02-02,2016-12-31
65718.0,65718.0,19661,TM,,2018-02-08,2017-12-31
65718.0,65718.0,4839,F,,2018-02-08,2017-12-31
65718.0,65718.0,5073,GM,,2018-02-08,2017-12-31
65718.0,65718.0,5691,HMC,,2018-02-08,2017-12-31
65718.0,65718.0,19661,TM,,2019-02-05,2018-12-31
65718.0,65718.0,4839,F,,2019-02-05,2018-12-31
65718.0,65718.0,5073,GM,,2019-02-05,2018-12-31
65718.0,65718.0,5691,HMC,,2019-02-05,2018-12-31
65739.0,65739.0,20779,CSCO,,2013-08-06,2013-06-30
65944.0,65944.0,7171,MCK,,2018-02-27,2017-12-31
65944.0,65944.0,2751,CAH,,2018-02-27,2017-12-31
65944.0,65944.0,23555,COLL,,2022-03-09,2021-12-31
66393.0,66393.0,7985,NOC,,2024-08-13,2024-06-30
66393.0,66393.0,7985,NOC,,2025-08-11,2025-06-30
66393.0,66393.0,5492,LHX,,2025-08-11,2025-06-30
66446.0,66446.0,5742,CNP,,2019-02-21,2018-12-31
66446.0,66446.0,4029,D,,2019-02-21,2018-12-31
66446.0,66446.0,4093,DUK,,2019-02-21,2018-12-31
66446.0,66446.0,6135,ENB,,2019-02-21,2018-12-31
66446.0,66446.0,7366,ETR,,2019-02-21,2018-12-31
66446.0,66446.0,170748,EQM,,2019-02-21,2018-12-31
66446.0,66446.0,8539,EXC,,2019-02-21,2018-12-31
66446.0,66446.0,7970,ES,,2019-02-21,2018-12-31
66446.0,66446.0,8099,FE,,2019-02-21,2018-12-31
66446.0,66446.0,14390,FTS,,2019-02-21,2018-12-31
66446.0,66446.0,4517,NEE,,2019-02-21,2018-12-31
66446.0,66446.0,7974,NI,,2019-02-21,2018-12-31
66446.0,66446.0,8264,PCG,,2019-02-21,2018-12-31
66446.0,66446.0,8272,SRE,,2019-02-21,2018-12-31
66446.0,66446.0,15247,VLO,,2019-02-21,2018-12-31
66446.0,66446.0,7977,XEL,,2019-02-21,2018-12-31
66446.0,66446.0,8099,FE,,2020-02-27,2019-12-31
66446.0,66446.0,14390,FTS,,2020-02-27,2019-12-31
66446.0,66446.0,4517,NEE,,2020-02-27,2019-12-31
66446.0,66446.0,8264,PCG,,2020-02-27,2019-12-31
66446.0,66446.0,8272,SRE,,2020-02-27,2019-12-31
66446.0,66446.0,15247,VLO,,2020-02-27,2019-12-31
66446.0,66446.0,2136,VZ,,2020-02-27,2019-12-31
66446.0,66446.0,10671,TRP,,2020-02-27,2019-12-31
66446.0,66446.0,5742,CNP,,2021-02-25,2020-12-31
66446.0,66446.0,4029,D,,2021-02-25,2020-12-31
66446.0,66446.0,4093,DUK,,2021-02-25,2020-12-31
66446.0,66446.0,6135,ENB,,2021-02-25,2020-12-31
66446.0,66446.0,7366,ETR,,2021-02-25,2020-12-31
66446.0,66446.0,8539,EXC,,2021-02-25,2020-12-31
66446.0,66446.0,7970,ES,,2021-02-25,2020-12-31
66446.0,66446.0,8099,FE,,2021-02-25,2020-12-31
66446.0,66446.0,14390,FTS,,2021-02-25,2020-12-31
66446.0,66446.0,4517,NEE,,2021-02-25,2020-12-31
66446.0,66446.0,8264,PCG,,2021-02-25,2020-12-31
66446.0,66446.0,8272,SRE,,2021-02-25,2020-12-31
66446.0,66446.0,15247,VLO,,2021-02-25,2020-12-31
66446.0,66446.0,2136,VZ,,2021-02-25,2020-12-31
66446.0,66446.0,10671,TRP,,2021-02-25,2020-12-31
66446.0,66446.0,3226,CMCSA,,2021-02-25,2020-12-31
66446.0,66446.0,7974,NI,,2021-02-25,2020-12-31
66446.0,66446.0,5742,CNP,,2022-02-24,2021-12-31
66446.0,66446.0,4093,DUK,,2022-02-24,2021-12-31
66446.0,66446.0,7366,ETR,,2022-02-24,2021-12-31
66446.0,66446.0,8539,EXC,,2022-02-24,2021-12-31
66446.0,66446.0,7970,ES,,2022-02-24,2021-12-31
66446.0,66446.0,8099,FE,,2022-02-24,2021-12-31
66446.0,66446.0,14390,FTS,,2022-02-24,2021-12-31
66446.0,66446.0,4517,NEE,,2022-02-24,2021-12-31
66446.0,66446.0,8264,PCG,,2022-02-24,2021-12-31
66446.0,66446.0,8272,SRE,,2022-02-24,2021-12-31
66446.0,66446.0,2136,VZ,,2022-02-24,2021-12-31
66446.0,66446.0,10671,TRP,,2022-02-24,2021-12-31
66446.0,66446.0,3226,CMCSA,,2022-02-24,2021-12-31
66446.0,66446.0,7974,NI,,2022-02-24,2021-12-31
66446.0,66446.0,6338,EVRG,,2022-02-24,2021-12-31
66446.0,66446.0,7977,XEL,,2022-02-24,2021-12-31
66446.0,66446.0,5742,CNP,,2023-02-23,2022-12-31
66446.0,66446.0,4093,DUK,,2023-02-23,2022-12-31
66446.0,66446.0,7366,ETR,,2023-02-23,2022-12-31
66446.0,66446.0,8099,FE,,2023-02-23,2022-12-31
66446.0,66446.0,4517,NEE,,2023-02-23,2022-12-31
66446.0,66446.0,8264,PCG,,2023-02-23,2022-12-31
66446.0,66446.0,8272,SRE,,2023-02-23,2022-12-31
66446.0,66446.0,15247,VLO,,2023-02-23,2022-12-31
66446.0,66446.0,2136,VZ,,2023-02-23,2022-12-31
66446.0,66446.0,10671,TRP,,2023-02-23,2022-12-31
66446.0,66446.0,3226,CMCSA,,2023-02-23,2022-12-31
66446.0,66446.0,6338,EVRG,,2023-02-23,2022-12-31
66446.0,66446.0,7977,XEL,,2023-02-23,2022-12-31
66446.0,66446.0,5742,CNP,,2024-02-22,2023-12-31
66446.0,66446.0,4093,DUK,,2024-02-22,2023-12-31
66446.0,66446.0,7366,ETR,,2024-02-22,2023-12-31
66446.0,66446.0,8539,EXC,,2024-02-22,2023-12-31
66446.0,66446.0,8099,FE,,2024-02-22,2023-12-31
66446.0,66446.0,14390,FTS,,2024-02-22,2023-12-31
66446.0,66446.0,4517,NEE,,2024-02-22,2023-12-31
66446.0,66446.0,8264,PCG,,2024-02-22,2023-12-31
66446.0,66446.0,8272,SRE,,2024-02-22,2023-12-31
66446.0,66446.0,15247,VLO,,2024-02-22,2023-12-31
66446.0,66446.0,10671,TRP,,2024-02-22,2023-12-31
66446.0,66446.0,3226,CMCSA,,2024-02-22,2023-12-31
66446.0,66446.0,7977,XEL,,2024-02-22,2023-12-31
66446.0,66446.0,5742,CNP,,2025-02-20,2024-12-31
66446.0,66446.0,4093,DUK,,2025-02-20,2024-12-31
66446.0,66446.0,7366,ETR,,2025-02-20,2024-12-31
66446.0,66446.0,8539,EXC,,2025-02-20,2024-12-31
66446.0,66446.0,8099,FE,,2025-02-20,2024-12-31
66446.0,66446.0,4517,NEE,,2025-02-20,2024-12-31
66446.0,66446.0,8264,PCG,,2025-02-20,2024-12-31
66446.0,66446.0,8272,SRE,,2025-02-20,2024-12-31
66446.0,66446.0,10671,TRP,,2025-02-20,2024-12-31
66446.0,66446.0,3226,CMCSA,,2025-02-20,2024-12-31
66446.0,66446.0,7977,XEL,,2025-02-20,2024-12-31
66446.0,66446.0,5742,CNP,,2020-02-27,2019-12-31
66446.0,66446.0,4029,D,,2020-02-27,2019-12-31
66446.0,66446.0,4093,DUK,,2020-02-27,2019-12-31
66446.0,66446.0,6135,ENB,,2020-02-27,2019-12-31
66446.0,66446.0,7366,ETR,,2020-02-27,2019-12-31
66446.0,66446.0,170748,EQM,,2020-02-27,2019-12-31
66446.0,66446.0,8539,EXC,,2020-02-27,2019-12-31
66446.0,66446.0,7970,ES,,2020-02-27,2019-12-31
66588.0,66588.0,1078,ABT,,2010-11-10,2010-09-30
66588.0,66588.0,7257,MRK,,2011-11-03,2011-09-30
66588.0,66588.0,6266,JNJ,,2012-11-06,2012-09-30
66588.0,66588.0,6266,JNJ,,2013-11-05,2013-09-30
100245.0,100245.0,6008,INTC,,2010-04-27,2010-03-31
100245.0,100245.0,6008,INTC,,2011-04-27,2011-03-31
100245.0,100245.0,6008,INTC,,2012-04-26,2012-03-31
100245.0,100245.0,6008,INTC,,2013-04-25,2013-03-31
100245.0,100245.0,6008,INTC,,2015-04-27,2015-03-31
100363.0,100363.0,144435,BG,,2015-03-26,2014-12-31
100363.0,100363.0,2410,BP,,2015-03-26,2014-12-31
100363.0,100363.0,211819,NGG,,2015-03-26,2014-12-31
100363.0,100363.0,8549,COP,,2015-03-26,2014-12-31
100363.0,100363.0,186152,EDF,,2015-03-26,2014-12-31
100363.0,100363.0,4503,XOM,,2015-03-26,2014-12-31
100363.0,100363.0,8272,SRE,,2015-03-26,2014-12-31
100363.0,100363.0,2410,BP,,2016-03-10,2015-12-31
100363.0,100363.0,8549,COP,,2016-03-10,2015-12-31
100363.0,100363.0,186152,EDF,,2016-03-10,2015-12-31
100363.0,100363.0,4503,XOM,,2016-03-10,2015-12-31
100363.0,100363.0,8214,OC,,2016-03-10,2015-12-31
100363.0,100363.0,8272,SRE,,2016-03-10,2015-12-31
100363.0,100363.0,2410,BP,,2017-04-25,2016-12-31
100363.0,100363.0,8549,COP,,2017-04-25,2016-12-31
100363.0,100363.0,4503,XOM,,2017-04-25,2016-12-31
100363.0,100363.0,8272,SRE,,2017-04-25,2016-12-31
102422.0,102422.0,176760,UFS,,2010-11-08,2010-09-30
102422.0,102422.0,176760,UFS,,2011-11-14,2011-09-30
102422.0,102422.0,176760,UFS,,2012-11-08,2012-09-30
105365.0,105365.0,13683,TELFY,,2018-02-27,2017-12-31
105365.0,105365.0,19151,TIIAY,,2018-02-27,2017-12-31
105365.0,105365.0,13683,TELFY,,2019-02-27,2018-12-31
105365.0,105365.0,19151,TIIAY,,2019-02-27,2018-12-31
105365.0,105365.0,140902,NIHD,,2011-02-23,2010-12-31
105365.0,105365.0,13683,TELFY,,2012-02-23,2011-12-31
105365.0,105365.0,140902,NIHD,,2012-02-23,2011-12-31
105365.0,105365.0,140902,NIHD,,2013-02-26,2012-12-31
105365.0,105365.0,140902,NIHD,,2014-02-25,2013-12-31
105365.0,105365.0,13683,TELFY,,2016-02-26,2015-12-31
105365.0,105365.0,19151,TIIAY,,2016-02-26,2015-12-31
105365.0,105365.0,13683,TELFY,,2017-02-27,2016-12-31
105365.0,105365.0,19151,TIIAY,,2017-02-27,2016-12-31
105365.0,105365.0,19151,TIIAY,,2024-02-27,2023-12-31
105365.0,105365.0,19151,TIIAY,,2025-02-25,2024-12-31
105365.0,105365.0,35053,FREE,,2020-02-25,2019-12-31
105365.0,105365.0,13683,TELFY,,2020-02-25,2019-12-31
105365.0,105365.0,35053,FREE,,2021-02-25,2020-12-31
105365.0,105365.0,13683,TELFY,,2021-02-25,2020-12-31
105365.0,105365.0,13683,TELFY,,2022-02-24,2021-12-31
105365.0,105365.0,19151,TIIAY,,2023-02-23,2022-12-31
106100.0,106100.0,10530,TMO,,2021-03-12,2020-12-31
106418.0,106418.0,8549,COP,,2011-03-30,2010-12-31
106418.0,106418.0,10156,SUN.1,,2011-03-30,2010-12-31
106418.0,106418.0,10156,SUN.1,,2012-03-20,2011-12-31
106418.0,106418.0,10156,SUN.1,,2013-03-21,2012-12-31
106418.0,106418.0,150699,XEC,,2013-03-21,2012-12-31
106418.0,106418.0,10156,SUN.1,,2014-03-27,2013-12-31
106418.0,106418.0,150699,XEC,,2014-03-27,2013-12-31
106418.0,106418.0,10156,SUN.1,,2015-03-30,2014-12-31
106418.0,106418.0,150699,XEC,,2015-03-30,2014-12-31
106418.0,106418.0,10156,SUN.1,,2016-03-30,2015-12-31
106418.0,106418.0,150699,XEC,,2016-03-30,2015-12-31
106418.0,106418.0,10156,SUN.1,,2017-03-31,2016-12-31
106418.0,106418.0,150699,XEC,,2017-03-31,2016-12-31
110039.0,110039.0,14324,ALTR.1,,2011-02-09,2010-12-31
110039.0,110039.0,23767,ATML,,2011-02-09,2010-12-31
110039.0,110039.0,178943,ENTR.1,,2011-02-09,2010-12-31
110039.0,110039.0,6066,IBM,,2011-02-09,2010-12-31
110039.0,110039.0,6529,LSI.1,,2011-02-09,2010-12-31
110039.0,110039.0,7343,MU,,2011-02-09,2010-12-31
110039.0,110039.0,134932,ON,,2011-02-09,2010-12-31
110039.0,110039.0,24800,QCOM,,2011-02-09,2010-12-31
110039.0,110039.0,10499,TXN,,2011-02-09,2010-12-31
110039.0,110039.0,22325,XLNX,,2011-02-09,2010-12-31
110039.0,110039.0,157635,ATHR.1,,2011-02-09,2010-12-31
110039.0,110039.0,184725,NXPI,,2011-02-09,2010-12-31
110039.0,110039.0,14324,ALTR.1,,2012-02-09,2011-12-31
110039.0,110039.0,1632,ADI,,2012-02-09,2011-12-31
110039.0,110039.0,23767,ATML,,2012-02-09,2011-12-31
110039.0,110039.0,180711,AVGO,,2012-02-09,2011-12-31
110039.0,110039.0,66708,BRCM,,2012-02-09,2011-12-31
110039.0,110039.0,12215,CY,,2012-02-09,2011-12-31
110039.0,110039.0,178943,ENTR.1,,2012-02-09,2011-12-31
110039.0,110039.0,6529,LSI.1,,2012-02-09,2011-12-31
110039.0,110039.0,7343,MU,,2012-02-09,2011-12-31
110039.0,110039.0,134932,ON,,2012-02-09,2011-12-31
110039.0,110039.0,24800,QCOM,,2012-02-09,2011-12-31
110039.0,110039.0,31142,STM,,2012-02-09,2011-12-31
110039.0,110039.0,10499,TXN,,2012-02-09,2011-12-31
110039.0,110039.0,22325,XLNX,,2012-02-09,2011-12-31
110039.0,110039.0,14324,ALTR.1,,2013-02-13,2012-12-31
110039.0,110039.0,23767,ATML,,2013-02-13,2012-12-31
110039.0,110039.0,12215,CY,,2013-02-13,2012-12-31
110039.0,110039.0,178943,ENTR.1,,2013-02-13,2012-12-31
110039.0,110039.0,6066,IBM,,2013-02-13,2012-12-31
110039.0,110039.0,6529,LSI.1,,2013-02-13,2012-12-31
110039.0,110039.0,14256,MXIM,,2013-02-13,2012-12-31
110039.0,110039.0,7343,MU,,2013-02-13,2012-12-31
110039.0,110039.0,134932,ON,,2013-02-13,2012-12-31
110039.0,110039.0,31142,STM,,2013-02-13,2012-12-31
110039.0,110039.0,10499,TXN,,2013-02-13,2012-12-31
110039.0,110039.0,22325,XLNX,,2013-02-13,2012-12-31
110039.0,110039.0,24800,QCOM,,2014-02-10,2013-12-31
110039.0,110039.0,24800,QCOM,,2015-02-09,2014-12-31
110039.0,110039.0,24800,QCOM,,2016-02-11,2015-12-31
110039.0,110039.0,24800,QCOM,,2017-02-13,2016-12-31
112034.0,112034.0,63876,TGI,,2012-03-09,2011-12-31
112034.0,112034.0,63876,TGI,,2013-03-12,2012-12-31
112034.0,112034.0,63876,TGI,,2014-03-17,2013-12-31
112034.0,112034.0,63876,TGI,,2015-03-10,2014-12-31
112158.0,112158.0,20779,CSCO,,2014-01-30,2013-12-31
112158.0,112158.0,121718,JNPR,,2014-01-30,2013-12-31
112158.0,112158.0,20779,CSCO,,2015-01-20,2014-12-31
112158.0,112158.0,121718,JNPR,,2015-01-20,2014-12-31
112158.0,112158.0,20779,CSCO,,2016-01-27,2015-12-31
112158.0,112158.0,121718,JNPR,,2016-01-27,2015-12-31
112158.0,112158.0,14489,DELL,,2023-01-25,2022-12-31
112158.0,112158.0,121718,JNPR,,2023-01-25,2022-12-31
112158.0,112158.0,64768,AMZN,,2023-01-25,2022-12-31
112158.0,112158.0,64356,CIEN,,2023-01-25,2022-12-31
112158.0,112158.0,160329,GOOGL,,2023-01-25,2022-12-31
112158.0,112158.0,5606,HPQ,,2023-01-25,2022-12-31
112158.0,112158.0,170617,META,,2023-01-25,2022-12-31
112158.0,112158.0,1704,AMAT,,2023-01-25,2022-12-31
112158.0,112158.0,6565,LRCX,,2023-01-25,2022-12-31
112158.0,112158.0,14489,DELL,,2024-01-29,2023-12-31
112158.0,112158.0,121718,JNPR,,2024-01-29,2023-12-31
112158.0,112158.0,64768,AMZN,,2024-01-29,2023-12-31
112158.0,112158.0,64356,CIEN,,2024-01-29,2023-12-31
112158.0,112158.0,160329,GOOGL,,2024-01-29,2023-12-31
112158.0,112158.0,5606,HPQ,,2024-01-29,2023-12-31
112158.0,112158.0,170617,META,,2024-01-29,2023-12-31
112158.0,112158.0,1704,AMAT,,2024-01-29,2023-12-31
112158.0,112158.0,6565,LRCX,,2024-01-29,2023-12-31
112158.0,112158.0,14489,DELL,,2025-01-29,2024-12-31
112158.0,112158.0,121718,JNPR,,2025-01-29,2024-12-31
112158.0,112158.0,64768,AMZN,,2025-01-29,2024-12-31
112158.0,112158.0,64356,CIEN,,2025-01-29,2024-12-31
112158.0,112158.0,160329,GOOGL,,2025-01-29,2024-12-31
112158.0,112158.0,170617,META,,2025-01-29,2024-12-31
112158.0,112158.0,1704,AMAT,,2025-01-29,2024-12-31
112158.0,112158.0,6565,LRCX,,2025-01-29,2024-12-31
112158.0,112158.0,14489,DELL,,2020-01-29,2019-12-31
112158.0,112158.0,121718,JNPR,,2020-01-29,2019-12-31
112158.0,112158.0,14489,DELL,,2022-01-26,2021-12-31
112158.0,112158.0,121718,JNPR,,2022-01-26,2021-12-31
112158.0,112158.0,5606,HPQ,,2022-01-26,2021-12-31
112158.0,112158.0,1704,AMAT,,2022-01-26,2021-12-31
112158.0,112158.0,6565,LRCX,,2022-01-26,2021-12-31
112158.0,112158.0,12142,ORCL,,2022-01-26,2021-12-31
112754.0,112754.0,63866,CBST,,2012-02-22,2011-12-31
112754.0,112754.0,63866,CBST,,2013-02-13,2012-12-31
112759.0,112759.0,8539,EXC,,2011-02-22,2010-12-31
112759.0,112759.0,8539,EXC,,2012-03-14,2011-12-31
112759.0,112759.0,8539,EXC,,2013-03-18,2012-12-31
113419.0,113419.0,25056,TWX,,2011-02-02,2010-12-31
113419.0,113419.0,3036,CBB,,2011-02-02,2010-12-31
113419.0,113419.0,12206,DTV.2,,2011-02-02,2010-12-31
113419.0,113419.0,3226,CMCSA,,2011-02-02,2010-12-31
113419.0,113419.0,25056,TWX,,2012-02-07,2011-12-31
113419.0,113419.0,3036,CBB,,2012-02-07,2011-12-31
113419.0,113419.0,12206,DTV.2,,2015-02-18,2014-12-31
113419.0,113419.0,3226,CMCSA,,2015-02-18,2014-12-31
113419.0,113419.0,3226,CMCSA,,2016-02-23,2015-12-31
116772.0,116772.0,160329,GOOGL,,2011-02-02,2010-12-31
116772.0,116772.0,160329,GOOGL,,2012-02-15,2011-12-31
117861.0,117861.0,34067,NIO,,2023-02-17,2022-12-31
118122.0,118122.0,5073,GM,,2024-01-31,2023-12-31
118122.0,118122.0,4839,F,,2024-01-31,2023-12-31
118122.0,118122.0,101276,STLA,,2024-01-31,2023-12-31
118122.0,118122.0,5073,GM,,2025-02-06,2024-12-31
118122.0,118122.0,4839,F,,2025-02-06,2024-12-31
118122.0,118122.0,101276,STLA,,2025-02-06,2024-12-31
119173.0,119173.0,5073,GM,,2011-03-09,2010-12-31
119173.0,119173.0,5073,GM,,2012-03-01,2011-12-31
119173.0,119173.0,9063,AN,,2012-03-01,2011-12-31
119173.0,119173.0,5073,GM,,2013-02-28,2012-12-31
119173.0,119173.0,9063,AN,,2013-02-28,2012-12-31
119173.0,119173.0,5073,GM,,2014-02-20,2013-12-31
119173.0,119173.0,9063,AN,,2014-02-20,2013-12-31
119173.0,119173.0,5073,GM,,2015-02-26,2014-12-31
119173.0,119173.0,5073,GM,,2016-03-10,2015-12-31
119173.0,119173.0,5073,GM,,2017-03-09,2016-12-31
119275.0,119275.0,6565,LRCX,,2011-02-02,2010-12-31
119275.0,119275.0,14623,NVLS.1,,2011-02-02,2010-12-31
119275.0,119275.0,6565,LRCX,,2012-02-01,2011-12-31
119275.0,119275.0,14623,NVLS.1,,2012-02-01,2011-12-31
